fips,county,state,i14,i15,i16,i17,i18,i19,i20,i21,i22,i23,i24,i25,long,lat,group,county_fips
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.752941,41.592497,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.752181,41.578894,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.801243,41.573098,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.819145,41.554298,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.827644,41.570999,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.848541,41.567329,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.844147,41.544697,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.867806,41.54898,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.883885,41.563812,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.94635,41.556797,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.933644,41.607794,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.938501,41.644311,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.98325,41.639598,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.99855,41.712498,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-73.016936,41.798183,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.949024,41.806431,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.936348,41.839798,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.953647,41.853885,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.940647,41.895196,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.915346,41.896797,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.905945,41.921696,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-72.88706,41.973121,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-73.029537,41.966606,09003.1,09003
9003,hartford,ct,0,0,0.001,0.005,0.019,0.064,0.15,0.279,0.452,0.623,0.791,0.893,-73.00876431,42.03886028,09003.1,09003
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.516785,41.687581,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.511921,41.740941,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.510961,41.758749,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.505008,41.823773,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.504944,41.824285,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.501984,41.858717,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.498304,41.892508,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.496527,41.92238,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.492975,41.958524,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.489615,42.000092,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.487314,42.049638,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.432812,42.050587,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.29442,42.046984,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.293097,42.04694,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.231056,42.044945,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.229798,42.044877,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.1272775,42.04196417,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.05328809,42.03986197,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.053254,42.039861,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.00876431,42.03886028,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.029537,41.966606,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-72.88706,41.973121,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-72.905945,41.921696,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-72.915346,41.896797,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-72.940647,41.895196,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-72.953647,41.853885,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-72.936348,41.839798,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-72.949024,41.806431,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.016936,41.798183,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-72.99855,41.712498,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-72.98325,41.639598,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.004046,41.628577,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.021471,41.627104,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.01865,41.614097,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.036156,41.615197,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.059469000000007,41.606179,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.057424,41.589324,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.082955,41.585616,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.092353,41.570496,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.145155,41.557796,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.164676,41.557088,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.155492,41.514304,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.204197,41.508527,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.242765,41.512985,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.319385,41.505138,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.326794,41.493039,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.327114,41.484527,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.310473,41.468815,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.326774,41.469515,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.375263,41.489194,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.386964,41.514794,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.441466,41.491294,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.442766,41.514094,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.455163,41.547195,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.49781,41.638145,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.484686,41.64743,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.493648,41.660862,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.5182376,41.66673398,09005.1,09005
9005,litchfield,ct,0,0,0,0.003,0.022,0.057,0.123,0.262,0.437,0.624,0.777,0.902,-73.516785,41.687581,09005.1,09005
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.752941,41.592497,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.714538,41.60431,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.713897,41.627705,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.630524,41.633282,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.54423,41.642696,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.505431,41.646999,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.46673,41.583899,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.430767,41.524567,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.323394,41.53425,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.315246,41.478091,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.305531,41.436282,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.427612,41.423289,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.43371,41.423995,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.421552,41.390527,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.384833,41.38519,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.376004,41.376255,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.379397,41.349746,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.349121,41.324492,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.349548,41.296302,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.34146018,41.28010991,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.348643,41.277446,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.348068,41.269698,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.386629,41.261798,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.398688,41.278172,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.40593,41.278398,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.451925,41.278885,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.472539,41.270103,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.485693,41.270881,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.499534,41.265866,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.506634,41.260099,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.51866,41.261253,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.521312,41.2656,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.529416,41.264421,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.533247,41.26269,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.536746,41.256207,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.53777622,41.25564637,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.554894,41.280587,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.585599,41.307348,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.592343,41.323244,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.614407,41.329966,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.612328,41.386179,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.632639,41.412466,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.650482,41.419119,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.642351,41.429323,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.653672,41.438125,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.678739,41.433797,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.746141,41.423297,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.733886,41.485368,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.744742,41.497698,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.752181,41.578894,09007.1,09007
9007,middlesex,ct,0,0,0,0.01,0.038,0.089,0.197,0.326,0.474,0.643,0.779,0.887,-72.752941,41.592497,09007.1,09007
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-73.326794,41.493039,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-73.319385,41.505138,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-73.242765,41.512985,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-73.204197,41.508527,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-73.155492,41.514304,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-73.164676,41.557088,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-73.145155,41.557796,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-73.092353,41.570496,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-73.082955,41.585616,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-73.057424,41.589324,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-73.059469000000007,41.606179,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-73.036156,41.615197,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-73.01865,41.614097,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-73.021471,41.627104,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-73.004046,41.628577,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.98325,41.639598,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.938501,41.644311,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.933644,41.607794,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.94635,41.556797,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.883885,41.563812,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.867806,41.54898,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.844147,41.544697,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.848541,41.567329,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.827644,41.570999,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.819145,41.554298,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.801243,41.573098,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.752181,41.578894,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.744742,41.497698,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.733886,41.485368,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.746141,41.423297,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.678739,41.433797,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.653672,41.438125,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.642351,41.429323,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.650482,41.419119,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.632639,41.412466,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.612328,41.386179,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.614407,41.329966,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.592343,41.323244,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.585599,41.307348,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.554894,41.280587,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.53777622,41.25564637,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.547235,41.250499,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.571136,41.268098,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.583336,41.271698,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.598036,41.268698,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.617237,41.271998,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.641538,41.266998,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.653838,41.265897,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.65471493,41.26621854,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.662838,41.269197,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.672339,41.266997,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.684939,41.257597,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.685539,41.251297,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.690439,41.246697,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.694744,41.24497,09009.1,09009
9009,new haven,ct,0,0.001,0.007,0.026,0.067,0.15,0.282,0.444,0.618,0.756,0.872,0.938,-72.710595,41.24448,09009.1,09009
